Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
42,1.10644,-0.27288,0.98597,1.1078000000000001,-0.16391,0.87761,1.26654,-0.19111,0.49269,1.2890899999999998,-0.21053,0.10544,1.43808,-0.21006,0.0841,1.11279,-0.35348,0.86773,0.97698,-0.34586,0.48462000000000005,0.65882,-0.3575,0.26276000000000005,0.67161,-0.357,0.11115
43,1.12091,-0.27283,0.98455,1.12282,-0.16417,0.8759100000000001,1.27956,-0.19076,0.4903,1.31074,-0.21199,0.1043,1.46074,-0.21155,0.08691,1.1280000000000001,-0.35376,0.8665200000000001,0.99471,-0.34534,0.48282,0.66986,-0.35922,0.27128,0.679,-0.35986,0.1195
44,1.13532,-0.2728,0.98282,1.13779,-0.16444,0.8739100000000001,1.29297,-0.19044,0.48800000000000004,1.33099,-0.21345,0.10313,1.48166,-0.21288,0.08905,1.1432,-0.35405,0.865,1.01285,-0.34485,0.48055000000000003,0.6816,-0.36083,0.27972,0.68701,-0.36267,0.12786
45,1.14965,-0.27277,0.98079,1.15271,-0.16472,0.87165,1.30681,-0.19017,0.48581,1.34983,-0.21489,0.10183,1.5008400000000002,-0.21407,0.09035,1.15836,-0.35434,0.8631800000000001,1.03138,-0.34442,0.47782,0.6940500000000001,-0.36231,0.28804,0.69567,-0.36544,0.13619
46,1.16391,-0.27276,0.9784700000000001,1.16757,-0.16499,0.86915,1.32109,-0.18995,0.48372000000000004,1.36724,-0.21632,0.10028,1.5183200000000001,-0.21515,0.09068999999999999,1.1734900000000001,-0.35462,0.86107,1.05026,-0.34406,0.47464,0.7072700000000001,-0.36367,0.29619,0.70503,-0.36817,0.14445
47,1.17811,-0.27277,0.9758800000000001,1.18236,-0.16525,0.8664200000000001,1.33577,-0.1898,0.4817,1.38321,-0.2177,0.09842,1.5341399999999998,-0.21612,0.08998,1.1885599999999998,-0.35489,0.85867,1.06949,-0.34381,0.47105,0.72127,-0.36489,0.30412,0.7151299999999999,-0.37086,0.15259999999999999
48,1.19226,-0.27279,0.97304,1.1970999999999998,-0.1655,0.8635,1.35083,-0.18973,0.47971,1.39779,-0.21902,0.0962,1.54833,-0.21701,0.08817,1.20358,-0.35513,0.856,1.08904,-0.34369,0.46707000000000004,0.73608,-0.36597,0.31179,0.7260099999999999,-0.37349,0.1606
49,1.20635,-0.27283,0.96996,1.21176,-0.16571,0.86039,1.36619,-0.18974,0.47769,1.411,-0.22029,0.09361,1.5609600000000001,-0.21783,0.08523,1.21853,-0.35535,0.85307,1.1089,-0.34373,0.46272,0.75169,-0.36692,0.31914000000000003,0.7377,-0.37606,0.16842
50,1.22038,-0.27288,0.9666600000000001,1.2263600000000001,-0.1659,0.85711,1.38181,-0.18982,0.4756,1.42289,-0.2215,0.09068,1.5720800000000001,-0.2186,0.08121,1.2334100000000001,-0.35553,0.8498800000000001,1.1290499999999999,-0.34394,0.45806,0.76812,-0.36773,0.32612,0.7502099999999999,-0.37857,0.17601
51,1.23437,-0.27296,0.96314,1.24089,-0.16606,0.85368,1.3976199999999999,-0.18998,0.47338,1.43351,-0.22268,0.08744,1.58174,-0.21934,0.07617,1.24823,-0.35567,0.84645,1.1495,-0.34434,0.45311,0.78535,-0.36842,0.33269000000000004,0.76356,-0.381,0.18335
52,1.2483,-0.27305,0.95942,1.25535,-0.16619,0.85009,1.41357,-0.1902,0.47100000000000003,1.44292,-0.22383,0.08399,1.5900400000000001,-0.22005,0.07024,1.26298,-0.35579,0.8428,1.17022,-0.34492,0.44792000000000004,0.80336,-0.369,0.33881,0.77778,-0.38333,0.19039
53,1.26218,-0.27316,0.9555100000000001,1.26974,-0.1663,0.84636,1.4295900000000001,-0.19048,0.46844,1.45118,-0.225,0.08042,1.59704,-0.22075,0.06361,1.27767,-0.35588,0.83894,1.19122,-0.34568,0.44254000000000004,0.82211,-0.36949,0.34446000000000004,0.79286,-0.38556,0.19711
54,1.27601,-0.2733,0.95143,1.28406,-0.1664,0.84248,1.4456600000000002,-0.19083,0.46569000000000005,1.45837,-0.2262,0.07685,1.60285,-0.22146,0.05652,1.29229,-0.35596,0.8348800000000001,1.2125,-0.34662,0.43701,0.8415600000000001,-0.36993,0.34962000000000004,0.8088000000000001,-0.38769,0.20347
55,1.28979,-0.27344,0.9472,1.2983,-0.1665,0.83846,1.4617300000000002,-0.19121,0.46276,1.4645800000000002,-0.22745,0.07339,1.6076000000000001,-0.22219,0.04924,1.30684,-0.35605,0.83067,1.23405,-0.3477,0.43141,0.86167,-0.37034,0.35426,0.8256100000000001,-0.38969,0.20943
56,1.3035100000000002,-0.27361,0.94282,1.31247,-0.16662,0.83431,1.47777,-0.19164,0.45967,1.4699200000000001,-0.22875,0.07017,1.6114100000000002,-0.22294,0.04205,1.3213300000000001,-0.35614,0.82631,1.25588,-0.3489,0.4258,0.8824000000000001,-0.37073,0.35839000000000004,0.8432700000000001,-0.39158,0.21494
57,1.31717,-0.27379,0.93833,1.32657,-0.16677,0.83003,1.49376,-0.1921,0.45646000000000003,1.4745,-0.23008,0.06727,1.61443,-0.22373,0.03522,1.33576,-0.35627,0.8218500000000001,1.27799,-0.3502,0.42024,0.9037200000000001,-0.37112,0.36200000000000004,0.8617600000000001,-0.39333,0.21997
58,1.3307600000000002,-0.27398,0.93377,1.34061,-0.16695,0.82565,1.5096500000000002,-0.19257,0.45316,1.47842,-0.23141,0.06479,1.61678,-0.22454,0.02894,1.35012,-0.35643,0.81732,1.30036,-0.35156,0.41481,0.9255700000000001,-0.37151,0.36506000000000005,0.8810700000000001,-0.39495,0.22448
59,1.3443,-0.27417,0.92917,1.3546,-0.16718,0.8212,1.52542,-0.19306,0.44980000000000003,1.48178,-0.23271,0.06276999999999999,1.6186099999999999,-0.22535,0.02336,1.36442,-0.35663,0.81277,1.323,-0.35295,0.40959,0.9479299999999999,-0.37189,0.36759000000000003,0.90117,-0.39643,0.22843
60,1.35778,-0.27436,0.92457,1.36853,-0.16745,0.81672,1.541,-0.19353,0.44641000000000003,1.4846300000000001,-0.23395,0.06122999999999999,1.6200100000000002,-0.22614,0.01857,1.37865,-0.35689,0.80825,1.34589,-0.35435,0.40465,0.97074,-0.37226,0.36957,0.92204,-0.39777,0.23177999999999999
