22	0.99429	-0.09368	-0.00149	0.05115	0.93361	-0.35638	0.02217	0.02967	0.75069	0.65927	-0.04009	0.01503	0.98891	0.12388	0.07550	-0.03167	0.96385	-0.26563	0.01964	-0.00702	0.99560	-0.01855	-0.04011	0.08258	0.97155	0.23660	-0.00562	0.00881	0.97927	0.13918	-0.14610	0.01764	0.96845	-0.24735	0.01788	0.02445
23	0.99397	-0.09646	0.00206	0.05218	0.93221	-0.35926	0.02840	0.03342	0.76742	0.63982	-0.04032	0.00791	0.98924	0.12148	0.07496	-0.03203	0.96381	-0.26583	0.01897	-0.00691	0.99607	-0.01133	-0.03491	0.08061	0.97328	0.22915	-0.00498	0.01413	0.97571	0.15929	-0.14991	0.01239	0.96902	-0.24536	0.01634	0.02312
24	0.99364	-0.09929	0.00541	0.05293	0.93106	-0.36139	0.03434	0.03659	0.78419	0.61917	-0.04098	0.00081	0.98963	0.11888	0.07416	-0.03161	0.96379	-0.26595	0.01842	-0.00675	0.99640	-0.00464	-0.03015	0.07905	0.97479	0.22234	-0.00396	0.01829	0.97191	0.17879	-0.15288	0.00788	0.96955	-0.24350	0.01463	0.02165
25	0.99330	-0.10216	0.00852	0.05340	0.93019	-0.36280	0.03995	0.03908	0.80087	0.59734	-0.04190	-0.00596	0.99007	0.11610	0.07319	-0.03043	0.96379	-0.26599	0.01804	-0.00651	0.99663	0.00148	-0.02585	0.07785	0.97608	0.21636	-0.00259	0.02110	0.96801	0.19722	-0.15506	0.00427	0.97003	-0.24181	0.01278	0.02010
26	0.99296	-0.10503	0.01137	0.05363	0.92961	-0.36349	0.04516	0.04081	0.81739	0.57437	-0.04288	-0.01206	0.99054	0.11317	0.07215	-0.02855	0.96379	-0.26598	0.01785	-0.00619	0.99677	0.00696	-0.02203	0.07691	0.97714	0.21139	-0.00091	0.02247	0.96417	0.21414	-0.15659	0.00171	0.97046	-0.24031	0.01086	0.01854
27	0.99262	-0.10788	0.01392	0.05365	0.92933	-0.36348	0.04993	0.04175	0.83366	0.55028	-0.04372	-0.01720	0.99102	0.11014	0.07117	-0.02606	0.96381	-0.26594	0.01783	-0.00582	0.99685	0.01174	-0.01870	0.07612	0.97794	0.20767	0.00099	0.02240	0.96055	0.22916	-0.15760	0.00028	0.97082	-0.23904	0.00891	0.01703
28	0.99229	-0.11065	0.01616	0.05349	0.92936	-0.36276	0.05419	0.04190	0.84960	0.52514	-0.04423	-0.02113	0.99149	0.10704	0.07042	-0.02308	0.96381	-0.26592	0.01799	-0.00541	0.99691	0.01578	-0.01586	0.07533	0.97845	0.20540	0.00305	0.02101	0.95728	0.24197	-0.15830	0.00001	0.97110	-0.23804	0.00704	0.01563
29	0.99197	-0.11331	0.01807	0.05318	0.92972	-0.36134	0.05789	0.04133	0.86515	0.49901	-0.04422	-0.02367	0.99192	0.10393	0.07005	-0.01975	0.96380	-0.26596	0.01829	-0.00497	0.99696	0.01907	-0.01347	0.07439	0.97862	0.20478	0.00516	0.01854	0.95450	0.25238	-0.15885	0.00088	0.97130	-0.23735	0.00534	0.01441
30	0.99167	-0.11581	0.01963	0.05276	0.93039	-0.35924	0.06097	0.04014	0.88019	0.47198	-0.04357	-0.02473	0.99229	0.10085	0.07019	-0.01625	0.96376	-0.26609	0.01874	-0.00453	0.99702	0.02162	-0.01153	0.07314	0.97841	0.20597	0.00725	0.01534	0.95227	0.26033	-0.15937	0.00279	0.97141	-0.23698	0.00388	0.01340
31	0.99141	-0.11809	0.02083	0.05227	0.93136	-0.35647	0.06340	0.03846	0.89461	0.44418	-0.04221	-0.02432	0.99259	0.09783	0.07096	-0.01276	0.96368	-0.26633	0.01932	-0.00411	0.99712	0.02344	-0.01001	0.07142	0.97779	0.20907	0.00922	0.01182	0.95064	0.26587	-0.15989	0.00557	0.97145	-0.23689	0.00270	0.01263
32	0.99118	-0.12009	0.02168	0.05173	0.93261	-0.35308	0.06516	0.03645	0.90829	0.41579	-0.04013	-0.02253	0.99281	0.09485	0.07246	-0.00944	0.96357	-0.26669	0.01996	-0.00376	0.99727	0.02461	-0.00889	0.06909	0.97671	0.21413	0.01103	0.00846	0.94960	0.26917	-0.16041	0.00900	0.97143	-0.23701	0.00182	0.01209
33	0.99099	-0.12176	0.02218	0.05119	0.93412	-0.34910	0.06625	0.03420	0.92111	0.38700	-0.03738	-0.01951	0.99294	0.09189	0.07473	-0.00646	0.96342	-0.26718	0.02061	-0.00348	0.99747	0.02521	-0.00818	0.06602	0.97514	0.22113	0.01261	0.00573	0.94909	0.27052	-0.16087	0.01279	0.97137	-0.23726	0.00121	0.01177
34	0.99085	-0.12305	0.02233	0.05065	0.93584	-0.34458	0.06671	0.03180	0.93295	0.35807	-0.03406	-0.01542	0.99299	0.08892	0.07774	-0.00395	0.96325	-0.26775	0.02121	-0.00331	0.99771	0.02534	-0.00785	0.06215	0.97308	0.23000	0.01396	0.00403	0.94904	0.27026	-0.16125	0.01664	0.97130	-0.23758	0.00082	0.01162
35	0.99077	-0.12393	0.02217	0.05016	0.93777	-0.33956	0.06662	0.02926	0.94369	0.32927	-0.03033	-0.01043	0.99297	0.08585	0.08142	-0.00199	0.96306	-0.26839	0.02170	-0.00325	0.99800	0.02510	-0.00790	0.05745	0.97050	0.24061	0.01509	0.00371	0.94936	0.26875	-0.16150	0.02025	0.97121	-0.23793	0.00061	0.01161
36	0.99075	-0.12436	0.02170	0.04972	0.93985	-0.33409	0.06613	0.02650	0.95326	0.30095	-0.02635	-0.00467	0.99290	0.08262	0.08563	-0.00062	0.96287	-0.26904	0.02204	-0.00331	0.99831	0.02459	-0.00831	0.05196	0.96737	0.25283	0.01604	0.00493	0.94994	0.26634	-0.16165	0.02337	0.97113	-0.23827	0.00053	0.01170
37	0.99079	-0.12433	0.02098	0.04936	0.94205	-0.32821	0.06539	0.02340	0.96162	0.27348	-0.02235	0.00173	0.99277	0.07917	0.09020	0.00023	0.96270	-0.26965	0.02222	-0.00349	0.99863	0.02389	-0.00905	0.04576	0.96366	0.26649	0.01683	0.00771	0.95071	0.26330	-0.16171	0.02586	0.97104	-0.23861	0.00053	0.01184
38	0.99089	-0.12383	0.02003	0.04909	0.94433	-0.32199	0.06461	0.01979	0.96874	0.24725	-0.01851	0.00867	0.99262	0.07547	0.09493	0.00068	0.96255	-0.27015	0.02226	-0.00375	0.99892	0.02306	-0.01007	0.03900	0.95935	0.28144	0.01751	0.01193	0.95161	0.25987	-0.16171	0.02766	0.97096	-0.23892	0.00056	0.01200
39	0.99103	-0.12289	0.01890	0.04892	0.94664	-0.31550	0.06396	0.01545	0.97464	0.22268	-0.01499	0.01603	0.99245	0.07152	0.09961	0.00096	0.96244	-0.27054	0.02222	-0.00410	0.99918	0.02212	-0.01133	0.03182	0.95439	0.29752	0.01807	0.01733	0.95258	0.25620	-0.16162	0.02882	0.97089	-0.23922	0.00059	0.01215
40	0.99123	-0.12154	0.01765	0.04886	0.94893	-0.30885	0.06360	0.01022	0.97940	0.20016	-0.01191	0.02367	0.99228	0.06739	0.10407	0.00132	0.96237	-0.27082	0.02215	-0.00451	0.99940	0.02106	-0.01277	0.02443	0.94875	0.31459	0.01851	0.02362	0.95361	0.25240	-0.16142	0.02942	0.97082	-0.23951	0.00060	0.01229
41	0.99146	-0.11981	0.01633	0.04891	0.95111	-0.30219	0.06367	0.00399	0.98311	0.18006	-0.00932	0.03144	0.99212	0.06318	0.10817	0.00198	0.96231	-0.27103	0.02209	-0.00499	0.99955	0.01987	-0.01431	0.01704	0.94242	0.33251	0.01882	0.03042	0.95466	0.24857	-0.16110	0.02963	0.97075	-0.23979	0.00059	0.01242
42	0.99171	-0.11778	0.01500	0.04906	0.95312	-0.29568	0.06423	-0.00323	0.98587	0.16269	-0.00724	0.03919	0.99197	0.05902	0.11185	0.00310	0.96225	-0.27121	0.02208	-0.00551	0.99965	0.01850	-0.01588	0.00986	0.93538	0.35114	0.01896	0.03737	0.95572	0.24478	-0.16064	0.02966	0.97068	-0.24004	0.00058	0.01253
43	0.99199	-0.11549	0.01370	0.04933	0.95489	-0.28948	0.06534	-0.01124	0.98782	0.14830	-0.00568	0.04673	0.99182	0.05506	0.11508	0.00468	0.96219	-0.27141	0.02214	-0.00603	0.99970	0.01689	-0.01739	0.00311	0.92765	0.37036	0.01889	0.04406	0.95676	0.24105	-0.16007	0.02973	0.97063	-0.24026	0.00059	0.01262
44	0.99227	-0.11300	0.01250	0.04970	0.95635	-0.28376	0.06700	-0.01971	0.98909	0.13704	-0.00466	0.05391	0.99167	0.05145	0.11788	0.00660	0.96211	-0.27166	0.02227	-0.00652	0.99971	0.01502	-0.01876	-0.00300	0.91925	0.39002	0.01860	0.05014	0.95776	0.23743	-0.15940	0.03007	0.97059	-0.24040	0.00065	0.01272
45	0.99256	-0.11035	0.01143	0.05018	0.95748	-0.27865	0.06918	-0.02820	0.98979	0.12899	-0.00423	0.06054	0.99153	0.04833	0.12022	0.00863	0.96201	-0.27200	0.02249	-0.00691	0.99969	0.01283	-0.01988	-0.00826	0.91023	0.40999	0.01807	0.05534	0.95872	0.23395	-0.15868	0.03085	0.97058	-0.24045	0.00079	0.01280
46	0.99284	-0.10760	0.01054	0.05076	0.95829	-0.27423	0.07182	-0.03621	0.99003	0.12412	-0.00445	0.06645	0.99141	0.04586	0.12208	0.01049	0.96187	-0.27247	0.02283	-0.00714	0.99966	0.01031	-0.02066	-0.01251	0.90062	0.43016	0.01734	0.05948	0.95960	0.23064	-0.15790	0.03212	0.97060	-0.24037	0.00102	0.01289
47	0.99312	-0.10477	0.00984	0.05144	0.95882	-0.27055	0.07482	-0.04331	0.98990	0.12232	-0.00535	0.07152	0.99131	0.04419	0.12336	0.01188	0.96168	-0.27310	0.02330	-0.00713	0.99963	0.00746	-0.02102	-0.01557	0.89048	0.45041	0.01648	0.06253	0.96043	0.22752	-0.15706	0.03387	0.97064	-0.24018	0.00133	0.01298
48	0.99338	-0.10188	0.00937	0.05220	0.95911	-0.26759	0.07804	-0.04913	0.98944	0.12344	-0.00689	0.07567	0.99126	0.04345	0.12396	0.01252	0.96143	-0.27391	0.02389	-0.00686	0.99962	0.00427	-0.02088	-0.01737	0.87982	0.47064	0.01561	0.06453	0.96118	0.22461	-0.15614	0.03596	0.97070	-0.23993	0.00171	0.01306
49	0.99364	-0.09893	0.00912	0.05303	0.95924	-0.26532	0.08129	-0.05344	0.98868	0.12731	-0.00894	0.07885	0.99127	0.04379	0.12377	0.01220	0.96114	-0.27491	0.02455	-0.00630	0.99964	0.00075	-0.02020	-0.01786	0.86869	0.49076	0.01486	0.06565	0.96189	0.22192	-0.15513	0.03822	0.97077	-0.23965	0.00215	0.01314
50	0.99389	-0.09593	0.00910	0.05391	0.95926	-0.26372	0.08437	-0.05609	0.98763	0.13377	-0.01128	0.08104	0.99136	0.04528	0.12265	0.01075	0.96078	-0.27610	0.02524	-0.00549	0.99967	-0.00308	-0.01897	-0.01710	0.85710	0.51069	0.01440	0.06610	0.96254	0.21944	-0.15401	0.04045	0.97083	-0.23941	0.00260	0.01321
51	0.99412	-0.09288	0.00927	0.05485	0.95924	-0.26276	0.08704	-0.05701	0.98625	0.14266	-0.01361	0.08225	0.99152	0.04795	0.12054	0.00805	0.96039	-0.27743	0.02584	-0.00450	0.99971	-0.00720	-0.01722	-0.01519	0.84509	0.53033	0.01437	0.06613	0.96317	0.21715	-0.15277	0.04246	0.97086	-0.23926	0.00302	0.01327
52	0.99435	-0.08980	0.00962	0.05582	0.95919	-0.26239	0.08912	-0.05625	0.98452	0.15382	-0.01564	0.08256	0.99173	0.05168	0.11738	0.00409	0.95997	-0.27885	0.02623	-0.00344	0.99974	-0.01160	-0.01500	-0.01229	0.83267	0.54962	0.01489	0.06597	0.96379	0.21503	-0.15143	0.04407	0.97086	-0.23926	0.00339	0.01329
53	0.99456	-0.08669	0.01011	0.05681	0.95914	-0.26259	0.09047	-0.05395	0.98237	0.16709	-0.01705	0.08211	0.99198	0.05620	0.11319	-0.00106	0.95956	-0.28025	0.02629	-0.00247	0.99975	-0.01626	-0.01239	-0.00861	0.81990	0.56849	0.01605	0.06579	0.96440	0.21303	-0.15003	0.04520	0.97082	-0.23941	0.00369	0.01328
54	0.99477	-0.08356	0.01066	0.05782	0.95909	-0.26328	0.09105	-0.05043	0.97974	0.18225	-0.01764	0.08113	0.99224	0.06110	0.10804	-0.00719	0.95920	-0.28154	0.02593	-0.00174	0.99972	-0.02121	-0.00948	-0.00432	0.80682	0.58686	0.01792	0.06569	0.96502	0.21111	-0.14860	0.04575	0.97074	-0.23972	0.00390	0.01324
55	0.99496	-0.08043	0.01125	0.05884	0.95902	-0.26435	0.09096	-0.04609	0.97657	0.19906	-0.01734	0.07994	0.99250	0.06587	0.10206	-0.01399	0.95890	-0.28263	0.02507	-0.00137	0.99963	-0.02645	-0.00636	0.00039	0.79348	0.60469	0.02051	0.06573	0.96565	0.20923	-0.14717	0.04569	0.97063	-0.24017	0.00402	0.01317
56	0.99514	-0.07733	0.01181	0.05985	0.95892	-0.26568	0.09035	-0.04145	0.97280	0.21719	-0.01624	0.07890	0.99275	0.06999	0.09544	-0.02110	0.95869	-0.28346	0.02368	-0.00144	0.99947	-0.03201	-0.00312	0.00541	0.77994	0.62192	0.02382	0.06588	0.96630	0.20736	-0.14571	0.04501	0.97049	-0.24073	0.00405	0.01309
57	0.99531	-0.07426	0.01230	0.06084	0.95879	-0.26710	0.08947	-0.03700	0.96841	0.23629	-0.01457	0.07832	0.99301	0.07296	0.08839	-0.02816	0.95857	-0.28402	0.02173	-0.00201	0.99922	-0.03791	0.00017	0.01067	0.76630	0.63847	0.02781	0.06608	0.96699	0.20548	-0.14419	0.04373	0.97034	-0.24138	0.00401	0.01300
58	0.99546	-0.07126	0.01269	0.06180	0.95864	-0.26846	0.08851	-0.03318	0.96340	0.25600	-0.01258	0.07847	0.99331	0.07436	0.08112	-0.03491	0.95852	-0.28434	0.01928	-0.00306	0.99889	-0.04419	0.00346	0.01615	0.75266	0.65428	0.03242	0.06618	0.96772	0.20356	-0.14255	0.04192	0.97017	-0.24206	0.00389	0.01292
59	0.99561	-0.06835	0.01296	0.06269	0.95851	-0.26958	0.08763	-0.03026	0.95782	0.27596	-0.01054	0.07945	0.99368	0.07390	0.07382	-0.04120	0.95853	-0.28449	0.01646	-0.00453	0.99844	-0.05088	0.00670	0.02182	0.73911	0.66929	0.03756	0.06604	0.96850	0.20159	-0.14072	0.03969	0.97000	-0.24274	0.00373	0.01285
60	0.99574	-0.06557	0.01310	0.06350	0.95842	-0.27032	0.08686	-0.02833	0.95176	0.29578	-0.00860	0.08123	0.99410	0.07142	0.06667	-0.04703	0.95855	-0.28455	0.01346	-0.00631	0.99788	-0.05802	0.00985	0.02763	0.72578	0.68344	0.04306	0.06556	0.96932	0.19956	-0.13865	0.03715	0.96984	-0.24339	0.00354	0.01282
61	0.99586	-0.06296	0.01312	0.06418	0.95845	-0.27056	0.08617	-0.02731	0.94536	0.31505	-0.00686	0.08364	0.99458	0.06696	0.05981	-0.05240	0.95856	-0.28458	0.01049	-0.00827	0.99720	-0.06566	0.01289	0.03350	0.71278	0.69670	0.04876	0.06467	0.97017	0.19746	-0.13632	0.03446	0.96969	-0.24396	0.00335	0.01281
62	0.99598	-0.06058	0.01301	0.06470	0.95863	-0.27018	0.08549	-0.02706	0.93882	0.33337	-0.00536	0.08638	0.99508	0.06071	0.05337	-0.05728	0.95854	-0.28465	0.00773	-0.01027	0.99637	-0.07385	0.01577	0.03932	0.70021	0.70903	0.05450	0.06332	0.97107	0.19528	-0.13375	0.03173	0.96958	-0.24444	0.00322	0.01283
63	0.99609	-0.05848	0.01279	0.06503	0.95899	-0.26909	0.08475	-0.02746	0.93236	0.35035	-0.00416	0.08917	0.99557	0.05297	0.04745	-0.06155	0.95850	-0.28479	0.00527	-0.01217	0.99539	-0.08263	0.01845	0.04499	0.68820	0.72041	0.06009	0.06152	0.97198	0.19302	-0.13097	0.02910	0.96948	-0.24479	0.00314	0.01287
64	0.99619	-0.05673	0.01246	0.06512	0.95955	-0.26725	0.08390	-0.02843	0.92619	0.36570	-0.00333	0.09175	0.99602	0.04407	0.04213	-0.06505	0.95842	-0.28500	0.00320	-0.01389	0.99426	-0.09204	0.02087	0.05039	0.67682	0.73084	0.06539	0.05926	0.97290	0.19068	-0.12806	0.02670	0.96942	-0.24504	0.00314	0.01292
65	0.99628	-0.05538	0.01204	0.06495	0.96031	-0.26465	0.08292	-0.02994	0.92053	0.37920	-0.00294	0.09392	0.99642	0.03437	0.03743	-0.06764	0.95832	-0.28528	0.00153	-0.01536	0.99296	-0.10211	0.02299	0.05540	0.66621	0.74029	0.07022	0.05661	0.97380	0.18828	-0.12512	0.02465	0.96939	-0.24517	0.00320	0.01298
66	0.99636	-0.05448	0.01154	0.06449	0.96126	-0.26128	0.08182	-0.03191	0.91552	0.39073	-0.00301	0.09563	0.99674	0.02419	0.03337	-0.06930	0.95820	-0.28561	0.00027	-0.01654	0.99150	-0.11283	0.02474	0.05991	0.65644	0.74878	0.07445	0.05361	0.97467	0.18583	-0.12227	0.02308	0.96937	-0.24522	0.00333	0.01302
67	0.99644	-0.05405	0.01097	0.06374	0.96239	-0.25718	0.08058	-0.03429	0.91127	0.40024	-0.00348	0.09690	0.99699	0.01385	0.02997	-0.07010	0.95808	-0.28598	-0.00060	-0.01746	0.98986	-0.12417	0.02609	0.06384	0.64764	0.75628	0.07792	0.05032	0.97549	0.18337	-0.11963	0.02209	0.96938	-0.24520	0.00350	0.01306
68	0.99651	-0.05408	0.01035	0.06270	0.96368	-0.25237	0.07918	-0.03699	0.90784	0.40774	-0.00427	0.09778	0.99716	0.00359	0.02716	-0.07018	0.95795	-0.28635	-0.00112	-0.01813	0.98805	-0.13607	0.02701	0.06712	0.63988	0.76281	0.08054	0.04681	0.97624	0.18092	-0.11729	0.02174	0.96940	-0.24511	0.00372	0.01307
69	0.99657	-0.05455	0.00969	0.06139	0.96511	-0.24690	0.07760	-0.03989	0.90524	0.41332	-0.00524	0.09833	0.99724	-0.00640	0.02490	-0.06970	0.95783	-0.28673	-0.00133	-0.01858	0.98608	-0.14845	0.02746	0.06973	0.63324	0.76836	0.08225	0.04314	0.97691	0.17849	-0.11533	0.02206	0.96944	-0.24496	0.00399	0.01308
70	0.99663	-0.05540	0.00898	0.05986	0.96666	-0.24081	0.07581	-0.04283	0.90346	0.41713	-0.00625	0.09857	0.99723	-0.01594	0.02314	-0.06882	0.95772	-0.28709	-0.00128	-0.01887	0.98393	-0.16119	0.02742	0.07168	0.62778	0.77295	0.08306	0.03939	0.97750	0.17610	-0.11378	0.02300	0.96949	-0.24475	0.00429	0.01307
71	0.99667	-0.05657	0.00820	0.05813	0.96831	-0.23418	0.07380	-0.04564	0.90244	0.41933	-0.00717	0.09853	0.99716	-0.02491	0.02183	-0.06770	0.95761	-0.28744	-0.00104	-0.01902	0.98164	-0.17417	0.02688	0.07302	0.62353	0.77656	0.08303	0.03562	0.97802	0.17375	-0.11267	0.02451	0.96955	-0.24449	0.00462	0.01306
72	0.99670	-0.05798	0.00732	0.05628	0.97006	-0.22704	0.07152	-0.04813	0.90213	0.42006	-0.00791	0.09822	0.99702	-0.03318	0.02096	-0.06648	0.95751	-0.28775	-0.00067	-0.01909	0.97919	-0.18725	0.02583	0.07381	0.62054	0.77920	0.08224	0.03190	0.97845	0.17144	-0.11198	0.02650	0.96963	-0.24417	0.00497	0.01306
